Node Number	X Location (in)	Y Location (in)	Z Location (in)	
95780	-0.92169	1.5097	9.3384e-002	
95781	-1.0086	1.5843	0.10223	
95782	-1.2006	-1.4919	0.10393	
95783	-1.1944	-1.5848	8.6519e-002	
95784	-1.0701	-1.609	8.6054e-002	
95785	-1.0878	-1.5143	8.7635e-002	
95786	-1.0336	-1.5535	0.15726	
95787	-1.1042	-1.6271	0.13665	
95788	-1.1347	-1.6235	7.4777e-002	
95789	-1.1642	-1.5189	6.7635e-002	
95790	-1.0746	-1.5617	0.66285	
95791	-1.0926	-1.4738	0.65827	
95792	-1.1386	-1.5916	0.67197	
95793	-1.2219	-1.5572	0.67736	
95794	-1.2334	-1.4699	0.68004	
95795	-1.1628	-1.462	0.66743	
95796	-1.255	-1.5606	0.58797	
95797	-1.226	-1.4291	0.62693	
95798	-1.1792	-1.5956	0.60806	
95799	-1.2273	-1.8774	0.47743	
95800	-1.0941	-1.8983	0.41621	
95801	-1.1981	-1.8987	0.313	
95802	-1.1299	-1.9092	0.37351	
95803	-1.2797	-1.8936	0.39052	
95804	-1.0989	-1.834	0.46905	
95805	-1.098	-1.8477	0.3506	
95806	-1.2745	-1.7848	0.36214	
95807	-1.128	-1.7883	0.29474	
95808	-1.186	-1.7758	0.47642	
95809	-1.001	-1.5117	0.65432	
95810	-1.047	-1.6295	0.66802	
95811	-0.92794	-1.5195	0.66786	
95812	-0.92477	-1.5474	0.56315	
95813	-1.0006	-1.6917	0.59674	
95814	-0.90626	-1.6315	0.5949	
95815	-0.90604	-1.6575	0.65567	
95816	-1.0876	-1.6335	0.6041	
95817	-1.2831	-1.3401	0.10552	
95818	-1.2628	-1.5148	0.10308	
95819	-1.1562	-1.4443	0.1042	
95820	-1.3604	-1.4262	0.11172	
95821	-1.1942	-1.363	0.11179	
95822	-1.3191	-1.5536	0.22062	
95823	-1.2985	-1.3713	0.22788	
95824	-1.1965	-1.3241	0.20831	
95825	-1.2325	-1.4489	8.4201e-002	
95826	-1.6153	1.3072	9.7389e-002	
95827	-1.5618	1.1153	8.5298e-002	
95828	-1.5178	1.1829	8.9543e-002	
95829	-1.6645	1.2429	9.0821e-002	
95830	-1.6932	1.1634	0.10263	
95831	-1.6174	1.1478	8.5916e-002	
95832	-1.5453	1.2562	0.10926	
95833	-1.5466	1.1069	0.19132	
95834	-1.6403	1.2681	0.66326	
95835	-1.5234	1.2017	0.67422	
95836	-1.6178	1.1169	0.66783	
95837	-1.6743	1.1916	0.66199	
95838	-1.5447	1.2878	0.66074	
95839	-1.5569	1.3081	0.60623	
95840	-1.5093	1.2148	0.59266	
95841	-1.5729	1.1654	0.62368	
95842	-1.5621	1.1478	0.6692	
95843	-1.8172	1.2485	0.20097	
95844	-1.8978	1.2942	0.37044	
95845	-1.9069	1.1501	0.32307	
95846	-1.8459	1.169	0.21278	
95847	-1.9147	1.3411	0.30587	
95848	-1.8423	1.3218	0.23689	
95849	-1.8894	1.2722	0.20009	
95850	-1.4309	1.2441	0.68826	
95851	-1.3625	1.3573	0.68952	
95852	-1.3762	1.2648	0.69045	
95853	-1.4522	1.3302	0.67477	
95854	-1.3395	1.3382	0.62701	
95855	-1.4095	1.3572	0.70657	
95856	-1.3884	1.3316	0.72569	
95857	-1.3553	1.2995	0.71569	
95858	-1.4168	1.2572	0.60669	
95859	-1.3316	1.2934	0.66921	
95860	-1.6817	1.341	0.1	
95861	-1.6737	1.4968	9.719e-002	
95862	-1.5952	1.4734	9.6637e-002	
95863	-1.5626	1.3543	0.11844	
95864	-1.7068	1.4143	0.13592	
95865	-1.6288	1.4755	0.21497	
95866	-1.6199	1.4852	0.67973	
95867	-1.6401	1.3732	0.67517	
95868	-1.5534	1.4638	0.69114	
95869	-1.5446	1.3929	0.67264	
95870	-1.5568	1.4132	0.61813	
95871	-1.6739	1.4426	0.64765	
95872	-1.5907	1.5358	0.6302	
95873	-1.594	0.99245	9.1571e-002	
95874	-1.4815	1.0892	8.6634e-002	
95875	-1.4928	0.94669	9.5805e-002	
95876	-1.5811	1.0541	8.3007e-002	
95877	-1.5103	1.0132	0.18841	
95878	-1.4678	1.0242	7.3465e-002	
95879	1.5616	-1.6622	0.67483	
95880	1.432	-1.6548	0.66956	
95881	1.5255	-1.5844	0.69468	
95882	1.4874	-1.5589	0.69272	
95883	1.4194	-1.5688	0.64154	
95884	1.531	-1.5817	0.63151	
95885	1.5197	-1.6849	0.61972	
95886	1.4741	-1.5246	0.6557	
95887	1.4401	-1.587	0.68575	
95888	1.5593	-1.6067	0.69569	
95889	1.3899	-1.5764	9.0637e-002	
95890	1.4055	-1.6734	9.7889e-002	
95891	1.5542	-1.6714	9.1712e-002	
95892	1.4726	-1.5554	8.9232e-002	
95893	1.4763	-1.7032	8.4067e-002	
95894	1.564	-1.6038	8.4544e-002	
95895	1.538	-1.6938	0.19241	
95896	1.5387	-1.5683	0.15673	
95897	1.4186	-1.6315	7.1699e-002	
95898	1.4044	-1.9056	0.38344	
95899	1.5688	-1.9149	0.3943	
95900	1.4847	-1.8997	0.33891	
95901	1.5646	-1.898	0.47188	
95902	1.5444	-1.8338	0.35798	
95903	1.5242	-1.8325	0.48917	
95904	1.4154	-1.8457	0.47742	
95905	1.5088	-1.9183	0.48869	
95906	1.4482	-1.9137	0.47807	
95907	1.3058	-1.8988	0.28201	
95908	1.23	-1.8995	0.32532	
95909	1.2373	-1.9061	0.43436	
95910	1.3905	-1.9017	0.3002	
95911	1.2252	-1.7868	0.40241	
95912	1.2444	-1.7874	0.29095	
95913	1.3212	-1.8476	0.43872	
95914	1.2886	-1.9273	0.4414	
95915	1.354	-1.9157	0.43937	
95916	1.6397	-1.5014	0.67682	
95917	1.6697	-1.4163	0.65942	
95918	1.5715	-1.3844	0.65577	
95919	1.5648	-1.5099	0.6891	
95920	1.5267	-1.4844	0.68715	
95921	1.5703	-1.5072	0.62594	
95922	1.6077	-1.3815	0.60081	
95923	1.4979	-1.4501	0.69196	
95924	1.5134	-1.4501	0.65012	
95925	1.6688	-1.4622	0.58333	
95926	1.546	-1.4917	0.71105	
95927	1.4359	-1.4927	0.69554	
95928	1.3679	-1.5026	0.64436	
95929	1.3457	-1.4334	0.6797	
95930	1.3829	-1.4273	0.70296	
95931	1.4072	-1.4583	0.70036	
95932	1.4226	-1.4584	0.65852	
95933	1.3886	-1.5207	0.68857	
95934	1.2637	-1.4287	8.4017e-002	
95935	1.3101	-1.476	7.9962e-002	
95936	1.3096	-1.6262	9.751e-002	
95937	1.3766	-1.5082	8.8853e-002	
95938	1.2436	-1.5975	7.7812e-002	
95939	1.3151	-1.4583	0.16021	
95940	1.2363	-1.5982	0.16372	
95941	1.2126	-1.4901	9.5542e-002	
95942	1.3227	-1.5843	7.132e-002	
95943	1.5395	-1.3748	7.3991e-002	
95944	1.693	-1.4488	8.072e-002	
95945	1.5403	-1.445	7.4953e-002	
95946	1.6459	-1.3395	6.473e-002	
95947	1.5773	-1.3262	7.9287e-002	
95948	1.6317	-1.4933	7.0265e-002	
95949	1.6412	-1.3541	0.16037	
95950	1.6064	-1.4578	0.14246	
95951	1.1902	-1.7053	0.65287	
95952	1.2153	-1.5456	0.66113	
95953	1.1193	-1.6019	0.64211	
95954	1.2909	-1.663	0.65383	
95955	1.2782	-1.577	0.62581	
95956	1.1737	-1.6455	0.55594	
95957	1.1181	-1.6882	0.65209	
95958	1.2698	-1.7063	0.59225	
95959	1.1333	-1.5531	0.5763	
95960	1.2989	-1.5951	0.67002	
95961	1.2354	-1.5128	0.58845	
95962	1.1466	-1.5324	0.65633	
95963	1.9184	-1.6994	0.32986	
95964	1.9142	-1.6893	0.4308	
95965	1.9129	-1.5763	0.40041	
95966	1.9225	-1.7205	0.38913	
95967	1.9145	-1.639	0.471	
95968	1.8465	-1.7451	0.37106	
95969	1.9159	-1.6378	0.33373	
95970	1.8136	-1.6218	0.37655	
95971	1.8524	-1.6739	0.47857	
95972	1.8253	-1.6878	0.29667	
95973	1.8359	-1.5599	0.44557	
95974	1.1902	1.496	0.67245	
95975	1.2047	1.5725	0.65689	
95976	1.0211	1.5519	0.65398	
95977	1.1279	1.626	0.675	
95978	1.0418	1.4897	0.66377	
95979	1.1285	1.496	0.63845	
95980	1.1563	1.6436	0.59012	
95981	1.06	1.6246	0.6196	
95982	1.0488	1.4567	0.59433	
95983	1.1629	1.5651	9.1185e-002	
95984	1.0923	1.4788	0.10032	
95985	1.029	1.5325	8.2456e-002	
95986	1.0968	1.6245	0.15098	
95987	1.0215	1.4671	0.1781	
95988	1.0707	1.6102	8.7813e-002	
95989	0.99705	1.5623	0.14875	
95990	0.98353	1.8985	0.3525	
95991	1.1557	1.8987	0.34597	
95992	0.99887	1.8947	0.44473	
95993	1.1614	1.9008	0.44292	
95994	1.0523	1.9099	0.31351	
95995	1.0956	1.7986	0.30156	
95996	1.1406	1.8153	0.45687	
95997	0.99929	1.827	0.38435	
95998	1.0656	1.8975	0.46573	
95999	1.2082	1.6586	8.814e-002	
96000	1.177	1.4901	9.9585e-002	
96001	1.3277	1.5459	7.2251e-002	
96002	1.1815	1.6357	0.15025	
96003	1.3101	1.5181	0.16622	
96004	1.3111	1.6522	0.22526	
96005	1.2602	1.6526	6.8261e-002	
96006	1.1554	1.6215	8.7078e-002	
96007	1.2375	1.4668	7.9375e-002	
96008	1.227	1.3582	0.67802	
96009	1.2878	1.5098	0.66976	
96010	1.3315	1.4613	0.69396	
96011	1.3034	1.3772	0.68644	
96012	1.2116	1.4333	0.65132	
96013	1.3422	1.4653	0.62656	
96014	1.2754	1.398	0.60079	
96015	1.3323	1.4166	0.69927	
96016	0.72005	1.6451	0.41712	
96017	0.71241	1.6811	0.34377	
96018	0.74593	1.7195	0.44285	
96019	0.76799	1.6319	0.36097	
96020	0.72524	1.7437	0.37688	
96021	0.82464	1.7204	0.37923	
96022	0.76405	1.7216	0.32587	
96023	0.71582	1.6431	0.36973	
96024	0.70924	1.6809	0.42411	
96025	0.71569	1.7172	0.32734	
96026	1.6011	1.0419	0.66721	
96027	1.465	1.1157	0.66282	
96028	1.5141	0.98634	0.65597	
96029	1.5951	1.1251	0.66867	
96030	1.5307	1.1203	0.67061	
96031	1.5627	0.96117	0.59188	
96032	1.6264	1.1392	0.5896	
96033	1.5142	1.1713	0.60141	
96034	1.4732	1.0405	0.60819	
96035	1.6435	1.0253	0.58615	
96036	1.5782	1.1462	8.5788e-002	
96037	1.6453	1.0636	8.5895e-002	
96038	1.5402	1.0129	8.1879e-002	
96039	1.4846	1.1602	9.3397e-002	
96040	1.6079	1.0016	7.6938e-002	
96041	1.5683	1.0313	0.14161	
96042	1.55	0.6931	0.34483	
96043	1.5828	0.70633	0.42613	
96044	1.5823	0.70693	0.33932	
96045	1.5253	0.69551	0.41336	
96046	1.6232	0.73118	0.4059	
96047	1.5495	0.75671	0.33836	
96048	1.5764	0.78226	0.45504	
96049	1.5049	0.74882	0.43271	
96050	1.5343	0.68435	0.38069	
96051	1.6161	0.70628	0.38379	
96052	1.5164	0.70905	0.36154	
96053	1.9093	0.99077	0.35513	
96054	1.9124	1.1252	0.27958	
96055	1.9182	1.0108	0.26429	
96056	1.8471	1.078	0.30336	
96057	1.9152	1.1115	0.34239	
96058	1.9392	1.0798	0.24029	
96059	-1.5899	-1.1151	9.598e-002	
96060	-1.5744	-1.0321	8.3022e-002	
96061	-1.4681	-1.1131	9.119e-002	
96062	-1.4819	-1.0077	9.8879e-002	
96063	-1.5186	-1.1671	0.15701	
96064	-1.4995	-1.1692	7.6783e-002	
96065	-1.5705	-1.0007	0.15419	
96066	-1.4381	-1.0967	0.16208	
96067	-1.5677	-1.1637	7.7879e-002	
96068	-1.5037	-0.98527	0.65847	
96069	-1.6104	-1.0515	0.65243	
96070	-1.4556	-1.1145	0.6675	
96071	-1.5725	-1.1138	0.68007	
96072	-1.581	-0.97308	0.65384	
96073	-1.5079	-1.1243	0.64282	
96074	-1.4664	-1.0455	0.67705	
96075	-1.6087	-1.0784	0.69066	
96076	-1.4415	-1.0389	0.5953	
96077	-1.6149	-0.70414	0.34277	
96078	-1.5421	-0.69517	0.33597	
96079	-1.5211	-0.68528	0.36455	
96080	-1.5786	-0.69051	0.30692	
96081	-1.598	-0.71364	0.40079	
96082	-1.5409	-0.70598	0.40447	
96083	-1.4857	-0.72549	0.35926	
96084	-1.5508	-0.77165	0.3622	
96085	-1.5415	-0.73036	0.30474	
96086	-1.9026	-1.1315	0.46667	
96087	-1.8948	-1.1195	0.31528	
96088	-1.9095	-0.96246	0.42614	
96089	-1.8079	-1.1435	0.44857	
96090	-1.8267	-0.97978	0.44479	
96091	-1.8525	-1.0471	0.33435	
96092	-1.889	-1.0648	0.47183	
96093	-1.8914	-1.3013	0.53433	
96094	-1.8526	-1.1729	0.60325	
96095	-1.9147	-1.1569	0.60382	
96096	-1.8102	-1.1975	0.51315	
96097	-1.8914	-1.1187	0.5364	
96098	-1.9207	-1.2305	0.57489	
96099	-1.775	-1.1506	0.16456	
96100	-1.8686	-1.1708	0.16056	
96101	-1.8299	-1.0931	0.15876	
96102	-1.8943	-1.2646	0.24252	
96103	-1.8024	-1.1855	0.36176	
96104	-1.8122	-1.2257	0.21474	
96105	-1.8471	-1.0891	0.24753	
96106	-1.9133	-1.0851	0.20685	
96107	-1.7311	-0.70341	0.311	
96108	-1.6278	-0.686	0.28472	
96109	-1.7067	-0.71808	0.35968	
96110	-1.6473	-0.70912	0.37858	
96111	-1.6001	-0.76713	0.34	
96112	-1.6673	-0.71378	0.258	
96113	-1.5908	-0.72585	0.28253	
96114	-1.6942	-0.75185	0.30278	
96115	-1.4975	-0.67179	0.33555	
96116	-1.555	-0.67702	0.27792	
96117	-1.4622	-0.712	0.33025	
96118	-1.518	-0.71687	0.27573	
96119	-1.4268	-0.84916	0.64771	
96120	-1.5113	-0.85115	0.59115	
96121	-1.4286	-0.89033	0.55993	
96122	-1.555	-0.89515	0.63768	
96123	-1.4403	-0.96759	0.66089	
96124	-1.4265	-0.92533	0.67374	
96125	-1.5375	-0.83349	0.66275	
96126	-1.4155	-0.96101	0.57914	
96127	-1.6532	-1.1021	0.65787	
96128	-1.7456	-1.1001	0.65274	
96129	-1.7033	-1.1246	0.56264	
96130	-1.749	-0.98094	0.64259	
96131	-1.7221	-0.96092	0.55886	
96132	-1.6617	-0.9614	0.63164	
96133	-1.5885	-1.1127	0.62062	
96134	-1.7845	-1.0459	0.5859	
96135	-1.6894	-1.0667	0.66847	
96136	-1.3225	-1.1339	0.66626	
96137	-1.3977	-1.2421	0.66961	
96138	-1.3182	-1.2018	0.6774	
96139	-1.3137	-1.1633	0.562	
96140	-1.2822	-1.1731	0.64635	
96141	-1.3336	-1.2501	0.62371	
96142	-1.4338	-1.1757	0.63569	
96143	-1.3922	-1.0969	0.66992	
96144	-1.3448	-1.2323	0.67482	
96145	-1.3644	-1.1931	0.68685	
96146	-1.3674	-1.0903	0.58816	
96147	-1.6453	-1.0566	8.7695e-002	
96148	-1.7543	-1.1599	9.6651e-002	
96149	-1.7157	-1.0822	9.4853e-002	
96150	-1.5895	-1.1916	0.16169	
96151	-1.6414	-1.0252	0.15886	
96152	-1.6979	-1.2147	0.15083	
96153	-1.7328	-1.0781	0.18363	
96154	-1.6386	-1.1883	8.2552e-002	
96155	-1.6695	-0.92512	8.1802e-002	
96156	-1.5373	-0.94926	9.0595e-002	
96157	-1.7002	-0.99918	8.1896e-002	
96158	-1.6259	-0.94223	0.1459	
96159	-1.7173	-0.99514	0.17067	
96160	-1.3573	-1.197	9.0808e-002	
96161	-1.4311	-1.0303	9.8763e-002	
96162	-1.4678	-1.1897	0.1569	
96163	-1.4486	-1.1918	7.6667e-002	
96164	-1.3872	-1.1193	0.16197	
96165	-1.3398	-1.1365	7.8927e-002	
96166	1.911	0.94863	0.31193	
96167	1.9132	0.91709	0.47432	
96168	1.9105	0.87074	0.34652	
96169	1.85	0.85095	0.45976	
96170	1.9107	0.85121	0.4341	
96171	1.8399	1.0158	0.351	
96172	1.8199	0.908	0.35723	
96173	1.8256	0.95605	0.45865	
96174	1.8525	1.2091	0.17342	
96175	1.8429	1.1503	0.27545	
96176	1.8909	1.2575	0.29655	
96177	1.9111	1.1837	0.31447	
96178	1.924	1.2788	0.23845	
96179	1.935	1.1521	0.21237	
96180	1.8331	1.0072	0.15907	
96181	1.9194	0.89076	0.25568	
96182	1.8488	1.0359	0.26016	
96183	1.8288	0.92803	0.26639	
96184	1.9409	1.0377	0.19709	
96185	1.9262	0.98752	0.1612	
96186	1.5672	0.69071	0.30009	
96187	1.5345	0.74049	0.29913	
96188	1.5659	0.71711	0.25092	
96189	1.5193	0.66814	0.34146	
96190	1.5013	0.69283	0.32231	
96191	1.5589	0.66904	0.27405	
96192	1.6257	0.71534	0.5121	
96193	1.543	0.69252	0.45543	
96194	1.6409	0.7282	0.44796	
96195	1.594	0.77927	0.4971	
96196	1.5226	0.74583	0.47477	
96197	1.6537	0.70604	0.49029	
96198	1.6338	0.70329	0.42586	
96199	1.6572	0.71446	0.29659	
96200	1.6403	0.72879	0.36115	
96201	1.5667	0.75432	0.29361	
96202	1.5982	0.73094	0.24541	
96203	1.6333	0.70389	0.33905	
96204	1.6435	0.69835	0.31035	
96205	1.5911	0.68287	0.26854	
96206	1.6793	1.1284	9.6945e-002	
96207	1.56	1.2957	8.2457e-002	
96208	1.7045	1.2159	9.6006e-002	
96209	1.5186	1.2249	0.10445	
96210	1.6949	1.157	0.19804	
96211	1.6129	1.2811	0.17562	
96212	1.6023	1.096	0.15266	
96213	1.7716	1.1333	9.6113e-002	
96214	1.762	1.0744	0.19814	
96215	1.709	0.98375	8.8095e-002	
96216	1.7421	0.96658	0.20438	
96217	1.8033	1.0454	7.17e-002	
96218	1.6694	1.0134	0.15276	
96219	1.8394	1.0261	9.9178e-002	
96220	1.5774	0.96111	0.66542	
96221	1.6584	1.0998	0.67812	
96222	1.7396	1.0225	0.67978	
96223	1.7043	0.9604	0.66963	
96224	1.7367	1.0777	0.67373	
96225	1.626	0.93594	0.60134	
96226	1.6896	1.114	0.59905	
96227	1.6278	0.92121	0.66853	
96228	1.7067	1.0001	0.5956	
96229	1.4135	1.2438	0.67165	
96230	1.3153	1.1455	0.67724	
96231	1.3478	1.1016	0.66419	
96232	1.3628	1.2427	0.67772	
96233	1.4579	1.1689	0.67566	
96234	1.4414	1.2199	0.60647	
96235	1.3003	1.1499	0.63666	
96236	1.4003	1.0891	0.61325	
96237	1.3403	1.1914	0.67883	
96238	1.352	1.1754	0.60638	
96239	1.4656	0.83993	0.65777	
96240	1.539	0.88037	0.59009	
96241	1.4675	0.84693	0.56776	
96242	1.5408	0.86564	0.65728	
96243	1.4494	0.95975	0.60639	
96244	0.94778	1.8427	0.21289	
96245	0.90665	1.8911	0.40417	
96246	0.96008	1.9063	0.27295	
96247	0.87294	1.9025	0.24834	
96248	0.90707	1.8235	0.34379	
96249	0.84648	1.8246	0.29042	
96250	0.84339	1.8799	0.30872	
96251	0.70785	1.5878	0.50725	
96252	0.73952	1.6758	0.47715	
96253	0.76159	1.5882	0.39527	
96254	0.76811	1.5643	0.47757	
96255	0.70941	1.5994	0.40402	
96256	0.70284	1.6372	0.45841	
96257	0.75395	1.6242	0.32191	
96258	0.75001	1.7139	0.28681	
96259	0.73152	1.6618	0.25625	
96260	0.70177	1.6354	0.33067	
96261	0.70164	1.7095	0.28828	
96262	1.2571	1.3021	0.67915	
96263	1.1653	1.3582	0.64403	
96264	1.1506	1.2698	0.58258	
96265	1.1766	1.2305	0.68842	
96266	1.1168	1.2922	0.67542	
96267	1.1946	1.2093	0.63809	
96268	1.2291	1.3228	0.5935	
96269	1.2346	1.2509	0.68026	
96270	1.2463	1.2348	0.6078	
96271	1.2255	1.6398	0.67231	
96272	1.346	1.5378	0.6784	
96273	1.2735	1.6798	0.66047	
96274	1.2261	1.5099	0.63576	
96275	1.2539	1.6574	0.58743	
96276	1.3567	1.5418	0.611	
96277	1.2899	1.4745	0.58523	
96278	1.383	1.6527	0.61657	
96279	1.0865	1.7656	9.9841e-002	
96280	1.1936	1.8216	0.11981	
96281	1.1421	1.718	0.14794	
96282	1.2007	1.7904	7.4917e-002	
96283	1.2208	1.7348	6.5952e-002	
96284	1.116	1.7037	8.4768e-002	
96285	1.2413	1.8973	0.39583	
96286	1.2271	1.8988	0.22634	
96287	1.1323	1.9064	0.26642	
96288	1.2983	1.9159	0.24434	
96289	1.1755	1.7952	0.25446	
96290	1.2205	1.8119	0.40977	
96291	1.3051	1.8116	0.32948	
96292	1.3031	1.9068	0.32809	
96293	1.0468	1.3469	0.10428	
96294	1.1146	1.3181	9.8606e-002	
96295	1.0431	1.4575	9.0857e-002	
96296	1.2395	1.4319	0.17536	
96297	1.0773	1.3304	0.16169	
96298	1.0356	1.3921	0.1865	
96299	1.1483	1.3524	0.16948	
96300	1.1669	1.3806	8.8511e-002	
96301	0.90067	1.6389	0.64638	
96302	0.95579	1.4829	0.65818	
96303	0.974	1.6178	0.61401	
96304	0.87887	1.5362	0.57606	
96305	0.87256	1.5662	0.65676	
96306	0.9628	1.45	0.58874	
96307	0.8682	1.5102	0.66007	
96308	1.1966	1.7332	0.67858	
96309	1.177	1.7109	0.60554	
96310	1.0807	1.6919	0.63502	
96311	1.0636	1.7264	0.67762	
96312	1.9175	-1.799	0.23645	
96313	1.9386	-1.7649	0.32242	
96314	1.9377	-1.7614	0.21131	
96315	1.8626	-1.7895	0.30434	
96316	1.9321	-1.6822	0.26702	
96317	1.8414	-1.7322	0.22995	
96318	1.9344	-1.7549	0.42335	
96319	1.9381	-1.7377	0.52212	
96320	1.9264	-1.6734	0.50522	
96321	1.8584	-1.7795	0.40527	
96322	1.8643	-1.7083	0.51279	
96323	1.9393	-1.7688	0.46367	
96324	1.8449	-1.7754	0.48456	
96325	1.9102	-1.4328	0.33036	
96326	1.9251	-1.5604	0.47483	
96327	1.9265	-1.5592	0.33756	
96328	1.8241	-1.5432	0.38038	
96329	1.8465	-1.4813	0.4494	
96330	1.9249	-1.426	0.45025	
96331	1.2739	-1.7436	0.65491	
96332	1.1688	-1.8453	0.58897	
96333	1.1567	-1.726	0.55702	
96334	1.1011	-1.7687	0.65317	
96335	1.2528	-1.7868	0.59333	
96336	1.1897	-1.3825	0.66962	
96337	1.2863	-1.4978	0.63515	
96338	1.264	-1.4285	0.67049	
96339	1.2435	-1.4336	0.59779	
96340	1.1547	-1.4531	0.66566	
96341	0.9459	-1.583	0.64178	
96342	0.98281	-1.4753	0.64038	
96343	1.0858	-1.6225	0.54626	
96344	1.0302	-1.6652	0.64241	
96345	0.9584	-1.6397	0.59088	
96346	0.94752	-1.5317	0.56402	
96347	1.0454	-1.5302	0.56662	
96348	0.99796	-1.5905	0.49849	
96349	1.0587	-1.5094	0.64664	
96350	1.392	-1.3848	7.7595e-002	
96351	1.4585	-1.4171	8.6486e-002	
96352	1.4955	-1.2984	9.0821e-002	
96353	1.3969	-1.3672	0.15784	
96354	1.403	-1.2978	8.6007e-002	
96355	1.5594	-1.3262	0.1719	
96356	1.4629	-1.2624	0.18232	
96357	1.5246	-1.4299	0.15399	
96358	1.8308	-1.4314	0.17773	
96359	1.7035	-1.5395	8.8527e-002	
96360	1.7448	-1.5418	0.22776	
96361	1.7129	-1.4002	0.17863	
96362	1.6781	-1.5039	0.16072	
96363	1.7565	-1.6078	0.14787	
96364	1.8174	-1.4694	7.5662e-002	
96365	1.8231	-1.5223	7.9399e-002	
96366	1.7526	-1.5743	7.9133e-002	
96367	1.2798	-1.3755	7.372e-002	
96368	1.2498	-1.2351	8.2772e-002	
96369	1.1681	-1.3067	8.751e-002	
96370	1.2848	-1.3578	0.15396	
96371	1.2909	-1.2884	8.2132e-002	
96372	1.1831	-1.2786	0.15325	
96373	1.1593	-1.3734	0.17767	
96374	1.251	-1.242	0.17309	
96375	1.1823	-1.3896	8.9301e-002	
96376	1.2179	-1.2542	7.3998e-002	
96377	1.0425	-1.6433	9.7635e-002	
96378	1.122	-1.6157	8.1528e-002	
96379	1.0213	-1.4983	9.6697e-002	
96380	0.97114	-1.5702	0.13416	
96381	1.1147	-1.6164	0.16743	
96382	1.068	-1.492	0.18763	
96383	1.0909	-1.5083	9.9258e-002	
96384	0.98815	-1.5733	7.6914e-002	
96385	1.0076	-1.5838	0.23112	
96386	1.3928	-1.455	7.8556e-002	
96387	1.3313	-1.4051	0.14991	
96388	1.3373	-1.3357	7.8077e-002	
96389	1.5013	-1.3202	0.65547	
96390	1.3927	-1.2788	0.67259	
96391	1.3663	-1.3609	0.671	
96392	1.4544	-1.2656	0.63481	
96393	1.4525	-1.3454	0.56018	
96394	1.4035	-1.3548	0.69427	
96395	1.4278	-1.3859	0.69166	
96396	1.4432	-1.3859	0.64982	
96397	1.3457	-1.366	0.59831	
96398	1.6724	-1.6296	0.67397	
96399	1.7412	-1.4582	0.66415	
96400	1.6363	-1.5518	0.69383	
96401	1.6418	-1.5491	0.63066	
96402	1.726	-1.6101	0.68952	
96403	1.7568	-1.6181	0.62106	
96404	1.7828	-1.4889	0.68892	
96405	1.6701	-1.5741	0.69484	
96406	1.7403	-1.5041	0.58805	
96407	1.6855	-1.9324	0.41289	
96408	1.6364	-1.9157	0.27274	
96409	1.5549	-1.911	0.31106	
96410	1.7148	-1.8808	0.356	
96411	1.6348	-1.9093	0.44404	
96412	1.6145	-1.8452	0.33013	
96413	1.7013	-1.8767	0.43528	
96414	1.6764	-1.9425	0.36765	
96415	1.3132	-1.8067	0.16202	
96416	1.3959	-1.753	9.0939e-002	
96417	1.398	-1.8095	0.18022	
96418	1.2592	-1.6946	8.5064e-002	
96419	1.4576	-1.7436	0.19929	
96420	1.2519	-1.6952	0.17097	
96421	1.2928	-1.7828	8.5155e-002	
96422	1.3383	-1.6813	7.8571e-002	
96423	1.6282	-1.8122	0.13571	
96424	1.7084	-1.7598	8.8394e-002	
96425	1.5446	-1.751	8.4762e-002	
96426	1.6323	-1.6516	8.524e-002	
96427	1.6063	-1.7416	0.19311	
96428	1.607	-1.6161	0.15743	
96429	1.6854	-1.7199	0.14458	
96430	1.6398	-1.7909	8.498e-002	
96431	1.6815	-1.6865	7.5846e-002	
96432	1.5507	-1.5356	8.276e-002	
96433	1.3978	-1.4374	0.1588	
96434	1.5254	-1.5001	0.15495	
96435	1.6359	-1.7804	0.67504	
96436	1.6841	-1.7734	0.67103	
96437	1.6321	-1.8041	0.59401	
96438	1.6031	-1.6354	0.62309	
96439	1.6872	-1.6964	0.68195	
96440	1.718	-1.7043	0.61348	
96441	1.5918	-1.7386	0.6113	
96442	1.6987	-1.7715	0.58526	
96443	1.6313	-1.6604	0.68727	
96444	1.3618	-1.6152	0.62785	
96445	1.4735	-1.6281	0.61782	
96446	1.4622	-1.7313	0.60603	
96447	1.3534	-1.7445	0.59428	
96448	1.3825	-1.6333	0.67206	
96449	-1.5614	0.91761	0.10499	
96450	-1.7254	1.0406	0.1089	
96451	-1.6497	1.025	9.2189e-002	
96452	-1.7435	0.94723	0.1176	
96453	-1.6318	0.88265	0.18475	
96454	-1.6653	0.89177	9.6593e-002	
96455	-1.6956	0.9651	0.18067	
96456	-1.5789	0.98408	0.19759	
96457	-1.3815	1.131	9.8284e-002	
96458	-1.465	1.2301	0.11059	
96459	-1.3477	1.1601	0.20264	
96460	-1.4663	1.0808	0.19265	
96461	-1.4238	1.0919	7.7709e-002	
96462	-1.5058	0.81352	9.7892e-002	
96463	-1.4325	0.77959	0.10995	
96464	-1.4555	0.81643	0.20684	
96465	-1.5306	0.83689	0.18898	
96466	-1.3933	0.89997	0.15013	
96467	-1.5641	0.84602	0.10083	
96468	-1.4934	0.77472	0.14204	
96469	-1.4777	0.93832	0.20182	
